Locus	TAIR internal locus id	Gene Model(s)	GO term	GO ID	TAIR internal GO id	category	GO Slim(s)	Evidence code	Reference	Made by	date last modified
AT1G05805	505006103	AT1G05805	regulation of stomatal opening	GO:1902456	45579	proc	other cellular processes	IMP	Publication:501757360|PMID:23779086  		06/28/2022 00:00:00
AT1G05805	505006103	AT1G05805	transcription cis-regulatory region binding	GO:0000976	35767	func	nucleic acid binding | DNA binding	IPI	Publication:501773603|PMID:27923776  		12/18/2020 00:00:00
AT1G05805	505006103	AT1G05805	RNA polymerase II cis-regulatory region sequence-specific DNA binding	GO:0000978	35769	func	DNA binding | nucleic acid binding	IBA	Communication:501741973		04/02/2021 00:00:00
AT1G05805	505006103	AT1G05805	transcription cis-regulatory region binding	GO:0000976	35767	func	DNA binding | nucleic acid binding	IPI	Publication:501786139|PMID:30356219  		12/18/2020 00:00:00
AT1G05805	505006103	AT1G05805	protein dimerization activity	GO:0046983	15253	func	protein binding	IEA	AnalysisReference:501756966		11/26/2022 00:00:00
AT1G05805	505006103	AT1G05805	regulation of DNA-templated transcription	GO:0006355	7461	proc	other metabolic processes | other cellular processes | nucleobase-containing compound metabolic process | biosynthetic process	TAS	Publication:1345963|PMID:11118137  	TAIR	03/18/2011 00:00:00
AT1G05805	505006103	AT1G05805	regulation of potassium ion import	GO:1903286	48481	proc	other cellular processes | transport	IMP	Publication:501757360|PMID:23779086  		06/28/2022 00:00:00
AT1G05805	505006103	AT1G05805	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501776083|PMID:28650476  		11/22/2022 00:00:00
AT1G05805	505006103	AT1G05805	transcription cis-regulatory region binding	GO:0000976	35767	func	DNA binding | nucleic acid binding	IPI	Publication:501745632|PMID:22037706  		12/18/2020 00:00:00
AT1G05805	505006103	AT1G05805	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Publication:501705886|PMID:12679534  	TAIR	03/01/2004 00:00:00
AT1G05805	505006103	AT1G05805	DNA-binding transcription factor activity, RNA polymerase II-specific	GO:0000981	35772	func	DNA-binding transcription factor activity	IBA	Communication:501741973		11/23/2022 00:00:00
AT1G05805	505006103	AT1G05805	transcription cis-regulatory region binding	GO:0000976	35767	func	nucleic acid binding | DNA binding	IPI	Publication:501762268|PMID:25533953  		12/18/2020 00:00:00
AT1G05805	505006103	AT1G05805	regulation of stomatal movement	GO:0010119	13863	proc	other cellular processes	IDA	Publication:501757360|PMID:23779086  		12/18/2013 00:00:00
AT1G05805	505006103	AT1G05805	response to light stimulus	GO:0009416	6176	proc	response to light stimulus	IMP	Publication:501757360|PMID:23779086  		06/28/2022 00:00:00
AT1G05805	505006103	AT1G05805	nucleus	GO:0005634	537	comp	nucleus	IBA	Communication:501741973		11/23/2022 00:00:00
AT1G05805	505006103	AT1G05805	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Publication:1345963|PMID:11118137  	TAIR	06/06/2003 00:00:00
AT1G05805	505006103	AT1G05805	regulation of transcription by RNA polymerase II	GO:0006357	7463	proc	other metabolic processes | nucleobase-containing compound metabolic process | biosynthetic process | other cellular processes	IBA	Communication:501741973		11/23/2022 00:00:00
AT1G06590	2009150	AT1G06590	positive regulation of mitotic metaphase/anaphase transition	GO:0045842	12566	proc	other cellular processes | cell cycle | cellular component organization	IBA	Communication:501741973		03/31/2021 00:00:00
AT1G06590	2009150	AT1G06590	anatomical structure arrangement	GO:0048532	20949	proc	anatomical structure development	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	meiosis I	GO:0007127	6299	proc	cell cycle | cellular component organization | other cellular processes | reproduction	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	gametophyte development	GO:0048229	17129	proc	multicellular organism development	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	embryo development ending in seed dormancy	GO:0009793	11994	proc	multicellular organism development | anatomical structure development | embryo development | reproduction | post-embryonic development	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	negative regulation of cell cycle process	GO:0010948	32010	proc	cell cycle | other cellular processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	regulation of reproductive process	GO:2000241	36525	proc	reproduction	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	meristem maintenance	GO:0010073	14818	proc	anatomical structure development	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	regulation of gene expression	GO:0010468	28541	proc	other metabolic processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	anaphase-promoting complex-dependent catabolic process	GO:0031145	19826	proc	other metabolic processes | other cellular processes | protein metabolic process | catabolic process	IBA	Communication:501741973		03/31/2021 00:00:00
AT1G06590	2009150	AT1G06590	negative regulation of DNA metabolic process	GO:0051053	18933	proc	nucleobase-containing compound metabolic process | other metabolic processes | other cellular processes | DNA metabolic process	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	regulation of nitrogen compound metabolic process	GO:0051171	19379	proc	other metabolic processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	anaphase-promoting complex	GO:0005680	112	comp	nucleus	IBA	Communication:501741973		11/23/2022 00:00:00
AT1G06590	2009150	AT1G06590	regulation of developmental growth	GO:0048638	21547	proc	growth	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501746161|PMID:22167059  		04/01/2021 00:00:00
AT1G06590	2009150	AT1G06590	cell division	GO:0051301	20664	proc	other cellular processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009149	AT1G06590.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT1G06590	2009150	AT1G06590	regulation of primary metabolic process	GO:0080090	31866	proc	other metabolic processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	protein modification process	GO:0036211	41017	proc	other metabolic processes | protein metabolic process	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06590	2009150	AT1G06590	cellular developmental process	GO:0048869	25767	proc	other cellular processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06670	2009200	AT1G06670	regulation of RNA metabolic process	GO:0051252	19610	proc	other metabolic processes | nucleobase-containing compound metabolic process | other cellular processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06670	2009200	AT1G06670	RNA helicase activity	GO:0003724	1221	func	catalytic activity | hydrolase activity	IEA	AnalysisReference:501756967		11/26/2022 00:00:00
AT1G06670	2009200	AT1G06670	intracellular anatomical structure	GO:0005622	402	comp	other intracellular components	IBA	Communication:501741973		11/23/2022 00:00:00
AT1G06670	2009200	AT1G06670	cell division	GO:0051301	20664	proc	other cellular processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06670	2009200	AT1G06670	RNA binding	GO:0003723	1217	func	RNA binding	IBA	Communication:501741973		11/23/2022 00:00:00
AT1G06670	2009200	AT1G06670	DNA binding	GO:0003677	961	func	DNA binding	IDA	Publication:1226|PMID:10471743  	TAIR	10/04/2006 00:00:00
AT1G06670	2009200	AT1G06670	regulation of gene expression	GO:0010468	28541	proc	other metabolic processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06670	2009200	AT1G06670	cellular localization	GO:0051641	21837	proc	other cellular processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT1G06670	2009200	AT1G06670	nucleus	GO:0005634	537	comp	nucleus	IDA	Publication:1226|PMID:10471743  	TAIR	04/14/2003 00:00:00
AT1G06670	2009199	AT1G06670.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT1G06670	6532552396	AT1G06670.2	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT1G06670	2009200	AT1G06670	DNA metabolic process	GO:0006259	4736	proc	DNA metabolic process	ISS	Publication:1226|PMID:10471743  	TAIR	02/26/2003 00:00:00
AT1G06670	2009200	AT1G06670	DNA helicase activity	GO:0003678	966	func	hydrolase activity | catalytic activity	ISS	Publication:1226|PMID:10471743  	TAIR	02/10/2004 00:00:00
AT1G11500	6532549952	AT1G11500.2	chloroplast	GO:0009507	175	comp	chloroplast	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT1G11500	2200071	AT1G11500	endoplasmic reticulum	GO:0005783	268	comp	endoplasmic reticulum	ISS	Communication:501789215		02/08/2022 00:00:00
AT1G11500	2200071	AT1G11500	leaf development	GO:0048366	18907	proc	anatomical structure development | multicellular organism development	IMP	Publication:501777715|PMID:29139551  		02/08/2022 00:00:00
AT1G11500	2200071	AT1G11500	determination of bilateral symmetry	GO:0009855	12002	proc	multicellular organism development	IMP	Publication:501777715|PMID:29139551  		02/08/2022 00:00:00
AT1G11500	2200071	AT1G11500	molecular_function_unknown	GO:0003674	3226	func	unknown molecular functions	ND	Communication:1345790	TIGR	10/04/2003 00:00:00
AT1G11510	2200105	AT1G11510.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT1G11510	2200106	AT1G11510	regulation of DNA-templated transcription	GO:0006355	7461	proc	other cellular processes | biosynthetic process | other metabolic processes | nucleobase-containing compound metabolic process	TAS	Publication:501682971|PMID:12535344  		06/03/2011 00:00:00
AT1G11510	2200106	AT1G11510	regulation of DNA-templated transcription	GO:0006355	7461	proc	other metabolic processes | other cellular processes | biosynthetic process | nucleobase-containing compound metabolic process	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT1G11510	6532557239	AT1G11510.2	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT1G11510	2200106	AT1G11510	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501776083|PMID:28650476  		11/22/2022 00:00:00
AT1G11510	2200106	AT1G11510	nucleus	GO:0005634	537	comp	nucleus	IBA	Communication:501741973		11/23/2022 00:00:00
AT1G11530	2200141	AT1G11530	extracellular region	GO:0005576	294	comp	extracellular region	HDA	Publication:501776792|PMID:28887381  		04/04/2019 00:00:00
AT1G11530	2200141	AT1G11530	protein disulfide isomerase activity	GO:0003756	3881	func	catalytic activity	IDA	Publication:501724625|PMID:18384502  	TAIR	11/20/2008 00:00:00
AT1G11530	2200140	AT1G11530.1	cytoplasm	GO:0005737	231	comp	cytoplasm	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT1G11530	2200141	AT1G11530	protein disulfide isomerase activity	GO:0003756	3881	func	catalytic activity	IDA	Publication:501724625|PMID:18384502  	TAIR	12/05/2012 00:00:00
AT1G11530	2200141	AT1G11530	cytosol	GO:0005829	241	comp	cytosol	IDA	Publication:501724625|PMID:18384502  	TAIR	11/20/2008 00:00:00
AT1G11540	6532558305	AT1G11540.2	extracellular region	GO:0005576	294	comp	extracellular region	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT1G11540	2200061	AT1G11540	molecular_function_unknown	GO:0003674	3226	func	unknown molecular functions	ND	Communication:1345790	TIGR	09/06/2003 00:00:00
AT1G11540	2200061	AT1G11540	Cul4A-RING E3 ubiquitin ligase complex	GO:0031464	21152	comp	other cellular components	IBA	Communication:501741973		04/02/2021 00:00:00
AT1G11600	2027412	AT1G11600	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	GO:0016709	3497	func	catalytic activity	IBA	Communication:501741973		11/23/2022 00:00:00
AT1G11600	2027412	AT1G11600	linoleic acid epoxygenase activity	GO:0071614	34291	func	catalytic activity	IDA	Publication:501794397|PMID:33902861  	TAIR	09/08/2021 00:00:00
AT1G11600	2027412	AT1G11600	fatty acid biosynthetic process	GO:0006633	5751	proc	other metabolic processes | other cellular processes | lipid metabolic process | biosynthetic process	IDA	Publication:501794397|PMID:33902861  	TAIR	09/08/2021 00:00:00
AT1G11600	2027412	AT1G11600	heme binding	GO:0020037	9668	func	other binding	IEA	AnalysisReference:501756966		11/26/2022 00:00:00
AT1G11600	2027412	AT1G11600	iron ion binding	GO:0005506	2918	func	other binding	IEA	AnalysisReference:501756966		11/26/2022 00:00:00
AT1G11600	2027412	AT1G11600	plasma membrane	GO:0005886	570	comp	plasma membrane	HDA	Publication:501750648|PMID:22923678  		04/07/2021 00:00:00
AT1G11600	2027412	AT1G11600	membrane	GO:0016020	453	comp	other membranes	IBA	Communication:501741973		09/10/2021 00:00:00
AT2G22540	2041233	AT2G22540	sequence-specific DNA binding	GO:0043565	22416	func	DNA binding	IPI	Publication:501761053|PMID:25132385  	TAIR	09/20/2017 00:00:00
AT2G22540	5019474142	AT2G22540.2	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT2G22540	2041233	AT2G22540	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501715013|PMID:15805477  		04/01/2021 00:00:00
AT2G22540	2041233	AT2G22540	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501776083|PMID:28650476  		11/22/2022 00:00:00
AT2G22540	2041233	AT2G22540	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501719131|PMID:16679456  		04/01/2021 00:00:00
AT2G22540	2041233	AT2G22540	regulation of transcription by RNA polymerase II	GO:0006357	7463	proc	nucleobase-containing compound metabolic process | other cellular processes | other metabolic processes | biosynthetic process	IBA	Communication:501741973		11/23/2022 00:00:00
AT2G22540	2041233	AT2G22540	floral meristem determinacy	GO:0010582	29503	proc	flower development | anatomical structure development | reproduction	IGI	Publication:501727517|PMID:18694458  	TAIR	10/15/2008 00:00:00
AT2G22540	2041233	AT2G22540	positive regulation of transcription by RNA polymerase II	GO:0045944	12514	proc	biosynthetic process | other metabolic processes | other cellular processes | nucleobase-containing compound metabolic process	IEA	AnalysisReference:501756966		11/26/2022 00:00:00
AT2G22540	2041233	AT2G22540	DNA-binding transcription factor activity, RNA polymerase II-specific	GO:0000981	35772	func	DNA-binding transcription factor activity	IBA	Communication:501741973		11/23/2022 00:00:00
AT2G22540	2041233	AT2G22540	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501729123|PMID:19011118  		11/22/2022 00:00:00
AT2G22540	2041233	AT2G22540	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	TAS	Publication:569|PMID:10758486  		02/18/2005 00:00:00
AT2G22540	2041233	AT2G22540	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501715013|PMID:15805477  		11/22/2022 00:00:00
AT2G22540	6532560549	AT2G22540.3	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT2G22540	2041233	AT2G22540	negative regulation of DNA-templated transcription	GO:0045892	12510	proc	other cellular processes | biosynthetic process | other metabolic processes | nucleobase-containing compound metabolic process	IDA	Publication:501720907|PMID:17322399  	TAIR	03/21/2011 00:00:00
AT2G22540	2041233	AT2G22540	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501680061|PMID:11439126  		11/22/2022 00:00:00
AT2G22540	2041233	AT2G22540	nucleus	GO:0005634	537	comp	nucleus	IDA	Publication:501720907|PMID:17322399  	TAIR	04/03/2007 00:00:00
