Locus	TAIR internal locus id	Gene Model(s)	GO term	GO ID	TAIR internal GO id	category	GO Slim(s)	Evidence code	Reference	Made by	date last modified
AT4G01040	2124988	AT4G01040	chitin binding	GO:0008061	1899	func	other binding	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT4G01040	2124988	AT4G01040	oligosaccharide binding	GO:0070492	31620	func	carbohydrate binding	IBA	Communication:501741973		04/02/2021 00:00:00
AT4G01040	2124988	AT4G01040	endoplasmic reticulum	GO:0005783	268	comp	endoplasmic reticulum	HDA	Publication:501750648|PMID:22923678  		04/07/2021 00:00:00
AT4G01040	2124988	AT4G01040	carbohydrate metabolic process	GO:0005975	5291	proc	carbohydrate metabolic process	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT4G01140	2125003	AT4G01140	molecular_function_unknown	GO:0003674	3226	func	unknown molecular functions	ND	Communication:1345790	TIGR	10/04/2003 00:00:00
AT4G01250	2125043	AT4G01250	leaf senescence	GO:0010150	17252	proc	multicellular organism development | anatomical structure development	IMP	Publication:501741945|PMID:21359674  	TAIR	05/30/2011 00:00:00
AT4G01250	2125043	AT4G01250	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Publication:1345963|PMID:11118137  	TAIR	06/06/2003 00:00:00
AT4G01250	2125043	AT4G01250	regulation of DNA-templated transcription	GO:0006355	7461	proc	biosynthetic process | nucleobase-containing compound metabolic process | other cellular processes | other metabolic processes	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT4G01250	2125042	AT4G01250.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT4G01250	2125043	AT4G01250	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Publication:492|PMID:10785665  	TAIR	03/29/2003 00:00:00
AT4G01250	2125043	AT4G01250	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Communication:1674991	TAIR	03/29/2003 00:00:00
AT4G01250	2125043	AT4G01250	cellular response to hypoxia	GO:0071456	33992	proc	response to chemical | response to abiotic stimulus | response to stress | other cellular processes	HEP	Publication:501786480|PMID:31519798  		09/19/2019 00:00:00
AT4G01250	2125043	AT4G01250	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	IBA	Communication:501741973		11/23/2022 00:00:00
AT4G01250	2125043	AT4G01250	transcription cis-regulatory region binding	GO:0000976	35767	func	DNA binding | nucleic acid binding	IBA	Communication:501741973		11/23/2022 00:00:00
AT4G01250	2125043	AT4G01250	nucleus	GO:0005634	537	comp	nucleus	IBA	Communication:501741973		11/23/2022 00:00:00
AT4G01250	2125043	AT4G01250	transcription cis-regulatory region binding	GO:0000976	35767	func	nucleic acid binding | DNA binding	IPI	Publication:501786139|PMID:30356219  		12/18/2020 00:00:00
AT4G11050	2136073	AT4G11050	carbohydrate binding	GO:0030246	8584	func	carbohydrate binding	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT4G11050	2136073	AT4G11050	organic cyclic compound biosynthetic process	GO:1901362	43684	proc	biosynthetic process | other metabolic processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT4G11050	6532549575	AT4G11050.2	extracellular region	GO:0005576	294	comp	extracellular region	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT4G11050	2136072	AT4G11050.1	extracellular region	GO:0005576	294	comp	extracellular region	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT4G11050	2136073	AT4G11050	cellulase activity	GO:0008810	1880	func	hydrolase activity	IEA	AnalysisReference:501756967		11/22/2022 00:00:00
AT4G11050	6532549576	AT4G11050.3	extracellular region	GO:0005576	294	comp	extracellular region	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT4G11050	2136073	AT4G11050	macromolecule biosynthetic process	GO:0009059	6237	proc	other metabolic processes | biosynthetic process	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT4G11050	2136073	AT4G11050	lipid biosynthetic process	GO:0008610	6184	proc	biosynthetic process | other metabolic processes | lipid metabolic process	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT4G11050	2136073	AT4G11050	cell morphogenesis	GO:0000902	13488	proc	anatomical structure development	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT4G23980	2138096	AT4G23980	transcription cis-regulatory region binding	GO:0000976	35767	func	DNA binding | nucleic acid binding	IPI	Publication:501761574|PMID:25352272  		12/18/2020 00:00:00
AT4G23980	2138096	AT4G23980	transcription cis-regulatory region binding	GO:0000976	35767	func	DNA binding | nucleic acid binding	IPI	Publication:501786139|PMID:30356219  		12/18/2020 00:00:00
AT4G23980	2138095	AT4G23980.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT4G23980	2138096	AT4G23980	transcription cis-regulatory region binding	GO:0000976	35767	func	nucleic acid binding | DNA binding	IPI	Publication:501787543|PMID:31806676  		04/17/2020 00:00:00
AT4G23980	2138096	AT4G23980	regulation of DNA-templated transcription	GO:0006355	7461	proc	biosynthetic process | other cellular processes | nucleobase-containing compound metabolic process | other metabolic processes	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT4G23980	2138096	AT4G23980	regulation of DNA-templated transcription	GO:0006355	7461	proc	other metabolic processes | nucleobase-containing compound metabolic process | biosynthetic process | other cellular processes	TAS	Publication:1542|PMID:10318972  	TIGR	04/17/2003 00:00:00
AT4G23980	2138096	AT4G23980	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501743557|PMID:21734647  		11/22/2022 00:00:00
AT4G23980	2138096	AT4G23980	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501776083|PMID:28650476  		11/22/2022 00:00:00
AT4G23980	2138096	AT4G23980	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Publication:1345963|PMID:11118137  	TAIR	06/06/2003 00:00:00
AT4G23980	2138096	AT4G23980	transcription cis-regulatory region binding	GO:0000976	35767	func	DNA binding | nucleic acid binding	IPI	Publication:501762268|PMID:25533953  		12/18/2020 00:00:00
AT4G23980	1009022053	AT4G23980.2	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT4G23980	2138096	AT4G23980	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501745741|PMID:22096563  		11/22/2022 00:00:00
AT5G10140	2184118	AT5G10140	protein-containing complex	GO:0032991	26727	comp	other cellular components	IDA	Publication:501718895|PMID:16623882  	TAIR	12/18/2020 00:00:00
AT5G10140	2184118	AT5G10140	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501784591|PMID:30946745  	TAIR	10/16/2020 00:00:00
AT5G10140	4010713098	AT5G10140.2	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G10140	2184118	AT5G10140	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	IEA	AnalysisReference:501756966		11/26/2022 00:00:00
AT5G10140	2184117	AT5G10140.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G10140	6530297748	AT5G10140.4	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G10140	2184118	AT5G10140	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Publication:1345963|PMID:11118137  	TAIR	06/06/2003 00:00:00
AT5G10140	2184118	AT5G10140	protein dimerization activity	GO:0046983	15253	func	protein binding	IEA	AnalysisReference:501756966		11/26/2022 00:00:00
AT5G10140	2184118	AT5G10140	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	TAS	Publication:660|PMID:10716723  		02/18/2005 00:00:00
AT5G10140	2184118	AT5G10140	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	IDA	Publication:501718962|PMID:16600915  	TAIR	11/10/2006 00:00:00
AT5G10140	2184118	AT5G10140	DNA-binding transcription factor activity, RNA polymerase II-specific	GO:0000981	35772	func	DNA-binding transcription factor activity	IBA	Communication:501741973		11/23/2022 00:00:00
AT5G10140	2184118	AT5G10140	response to temperature stimulus	GO:0009266	7411	proc	response to abiotic stimulus	IDA	Publication:501761846|PMID:25267112  		03/30/2022 00:00:00
AT5G10140	2184118	AT5G10140	vernalization response	GO:0010048	14835	proc	response to stress | response to abiotic stimulus	IEP	Publication:501714963|PMID:15734903  	TAIR	03/31/2006 00:00:00
AT5G10140	2184118	AT5G10140	negative regulation of flower development	GO:0009910	9312	proc	flower development | post-embryonic development | multicellular organism development | reproduction | anatomical structure development	IBA	Communication:501741973		11/23/2022 00:00:00
AT5G10140	2184118	AT5G10140	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501776083|PMID:28650476  		11/22/2022 00:00:00
AT5G10140	2184118	AT5G10140	RNA polymerase II cis-regulatory region sequence-specific DNA binding	GO:0000978	35769	func	nucleic acid binding | DNA binding	IBA	Communication:501741973		11/23/2022 00:00:00
AT5G10140	2184118	AT5G10140	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501729123|PMID:19011118  		11/22/2022 00:00:00
AT5G10140	5019474476	AT5G10140.3	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G10140	2184118	AT5G10140	regulation of circadian rhythm	GO:0042752	14989	proc	circadian rhythm	IMP	Publication:501718541|PMID:16473970  	TAIR	03/31/2006 00:00:00
AT5G10140	2184118	AT5G10140	regulation of photoperiodism, flowering	GO:2000028	35576	proc	multicellular organism development | post-embryonic development | response to light stimulus | reproduction | anatomical structure development	IMP	Publication:501761846|PMID:25267112  		03/30/2022 00:00:00
AT5G10140	2184118	AT5G10140	transcription cis-regulatory region binding	GO:0000976	35767	func	nucleic acid binding | DNA binding	IPI	Publication:501786139|PMID:30356219  		12/18/2020 00:00:00
AT5G10140	2184118	AT5G10140	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Publication:501707748|PMID:12837945  	TAIR	04/26/2006 00:00:00
AT5G10140	2184118	AT5G10140	response to temperature stimulus	GO:0009266	7411	proc	response to abiotic stimulus	IMP	Publication:501718541|PMID:16473970  	TAIR	03/31/2006 00:00:00
AT5G10140	2184118	AT5G10140	RNA polymerase II transcription regulatory region sequence-specific DNA binding	GO:0000977	35768	func	nucleic acid binding | DNA binding	IEA	AnalysisReference:501756966		11/26/2022 00:00:00
AT5G10140	2184118	AT5G10140	regulation of transcription by RNA polymerase II	GO:0006357	7463	proc	nucleobase-containing compound metabolic process | other cellular processes | biosynthetic process | other metabolic processes	IBA	Communication:501741973		11/23/2022 00:00:00
AT5G10140	2184118	AT5G10140	positive regulation of transcription by RNA polymerase II	GO:0045944	12514	proc	other metabolic processes | nucleobase-containing compound metabolic process | other cellular processes | biosynthetic process	IEA	AnalysisReference:501756966		11/26/2022 00:00:00
AT5G10140	2184118	AT5G10140	negative regulation of flower development	GO:0009910	9312	proc	multicellular organism development | post-embryonic development | anatomical structure development | reproduction | flower development	IMP	Publication:501681679|PMID:12114624  	TAIR	03/31/2006 00:00:00
AT5G10150	2184133	AT5G10150	regulation of cell division	GO:0051302	20665	proc	other cellular processes	IMP	Publication:501783868|PMID:30737509  		03/31/2021 00:00:00
AT5G10150	6532552247	AT5G10150.3	mitochondrion	GO:0005739	486	comp	mitochondrion	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G10150	2184133	AT5G10150	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501788223|PMID:32004461  		04/01/2021 00:00:00
AT5G10150	2184133	AT5G10150	extrinsic component of cytoplasmic side of plasma membrane	GO:0031234	20776	comp	other membranes | other intracellular components | plasma membrane	IDA	Publication:501783868|PMID:30737509  		12/05/2020 00:00:00
AT5G10150	6532552969	AT5G10150.4	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G10150	2184133	AT5G10150	plant organ morphogenesis	GO:1905392	52613	proc	multicellular organism development | anatomical structure development	IMP	Publication:501783868|PMID:30737509  		03/31/2021 00:00:00
AT5G10150	2184133	AT5G10150	basal plasma membrane	GO:0009925	12028	comp	plasma membrane | other membranes	IDA	Publication:501783868|PMID:30737509  	TAIR	02/28/2019 00:00:00
AT5G10150	6532545376	AT5G10150.2	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G10150	2184133	AT5G10150	specification of plant organ axis polarity	GO:0090708	52939	proc	anatomical structure development | multicellular organism development	IMP	Publication:501783868|PMID:30737509  		03/31/2021 00:00:00
AT5G10150	2184133	AT5G10150	regulation of root morphogenesis	GO:2000067	35736	proc	anatomical structure development | multicellular organism development	IMP	Publication:501783868|PMID:30737509  		03/31/2021 00:00:00
AT5G10150	2184132	AT5G10150.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G10150	2184133	AT5G10150	protein homodimerization activity	GO:0042803	15211	func	protein binding	IDA	Publication:501783868|PMID:30737509  		04/01/2021 00:00:00
AT5G10170	2184153	AT5G10170	inositol biosynthetic process	GO:0006021	6452	proc	other metabolic processes | other cellular processes | carbohydrate metabolic process | biosynthetic process	IBA	Communication:501741973		11/23/2022 00:00:00
AT5G10170	2184153	AT5G10170	inositol-3-phosphate synthase activity	GO:0004512	3275	func	catalytic activity	IBA	Communication:501741973		11/23/2022 00:00:00
AT5G10170	2184153	AT5G10170	inositol biosynthetic process	GO:0006021	6452	proc	carbohydrate metabolic process | other metabolic processes | biosynthetic process | other cellular processes	IEA	AnalysisReference:501757242		11/26/2022 00:00:00
AT5G10170	2184153	AT5G10170	inositol-3-phosphate synthase activity	GO:0004512	3275	func	catalytic activity	IGI	Publication:501742428|PMID:21505066  		08/03/2011 00:00:00
AT5G10170	2184153	AT5G10170	cytoplasm	GO:0005737	231	comp	cytoplasm	IBA	Communication:501741973		09/29/2022 00:00:00
AT5G10170	2184152	AT5G10170.1	cytoplasm	GO:0005737	231	comp	cytoplasm	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G10170	2184153	AT5G10170	cytoplasm	GO:0005737	231	comp	cytoplasm	IDA	Publication:501736475|PMID:20215587  	TAIR	04/15/2010 00:00:00
AT5G10170	2184153	AT5G10170	embryo development ending in seed dormancy	GO:0009793	11994	proc	multicellular organism development | embryo development | reproduction | post-embryonic development | anatomical structure development	IGI	Publication:501742428|PMID:21505066  		08/03/2011 00:00:00
AT5G24800	2149403	AT5G24800	protein homodimerization activity	GO:0042803	15211	func	protein binding	IPI	Publication:501735947|PMID:20080816  		04/01/2021 00:00:00
AT5G24800	2149403	AT5G24800	nucleus	GO:0005634	537	comp	nucleus	IDA	Publication:501718991|PMID:16581911  		05/16/2006 00:00:00
AT5G24800	2149403	AT5G24800	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Publication:1547369|PMID:11906833  	TAIR	02/26/2004 00:00:00
AT5G24800	2149403	AT5G24800	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501719299|PMID:16810321  		11/22/2022 00:00:00
AT5G24800	2149403	AT5G24800	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501776083|PMID:28650476  		11/22/2022 00:00:00
AT5G24800	2149403	AT5G24800	regulation of DNA-templated transcription	GO:0006355	7461	proc	other metabolic processes | other cellular processes | biosynthetic process | nucleobase-containing compound metabolic process	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT5G24800	2149403	AT5G24800	transcription cis-regulatory region binding	GO:0000976	35767	func	nucleic acid binding | DNA binding	IPI	Publication:501786139|PMID:30356219  		12/18/2020 00:00:00
AT5G24800	2149403	AT5G24800	DNA-binding transcription factor activity	GO:0003700	4449	func	DNA-binding transcription factor activity	ISS	Publication:1345963|PMID:11118137  	TAIR	06/06/2003 00:00:00
AT5G24800	2149403	AT5G24800	cellular response to glucose stimulus	GO:0071333	33858	proc	cellular homeostasis | response to chemical | other cellular processes	IEP	Publication:501728997|PMID:18841482  		03/31/2021 00:00:00
AT5G24800	2149403	AT5G24800	protein heterodimerization activity	GO:0046982	15254	func	protein binding	IPI	Publication:501719057|PMID:16709202  	TAIR	07/22/2011 00:00:00
AT5G24800	3711750	AT5G24800.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G24800	2149403	AT5G24800	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501719057|PMID:16709202  		11/22/2022 00:00:00
AT5G24810	2149408	AT5G24810	cellular response to lipid	GO:0071396	33921	proc	other cellular processes | response to chemical	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT5G24810	2149408	AT5G24810	developmental growth	GO:0048589	21420	proc	growth	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT5G24810	2149408	AT5G24810	endoplasmic reticulum	GO:0005783	268	comp	endoplasmic reticulum	HDA	Publication:501750648|PMID:22923678  		04/07/2021 00:00:00
AT5G24810	2149408	AT5G24810	response to wounding	GO:0009611	7144	proc	response to stress	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT5G24810	2149408	AT5G24810	flower development	GO:0009908	11347	proc	flower development	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT5G24810	2149407	AT5G24810.1	Golgi apparatus	GO:0005794	48	comp	Golgi apparatus	HDA	Publication:501747810|PMID:22430844  		05/12/2021 00:00:00
AT5G24810	2149408	AT5G24810	regulation of developmental process	GO:0050793	17954	proc	other biological processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT5G24810	2149408	AT5G24810	organic acid metabolic process	GO:0006082	6602	proc	other metabolic processes | other cellular processes	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT5G24810	2149408	AT5G24810	response to osmotic stress	GO:0006970	6618	proc	response to stress | response to abiotic stimulus	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT5G24810	2149408	AT5G24810	epigenetic regulation of gene expression	GO:0040029	10745	proc	regulation of gene expression, epigenetic	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
AT5G24810	2149408	AT5G24810	endoplasmic reticulum	GO:0005783	268	comp	endoplasmic reticulum	HDA	Publication:501718909|PMID:16618929  	TAIR	05/12/2021 00:00:00
AT5G24810	2149408	AT5G24810	cellular catabolic process	GO:0044248	19683	proc	other metabolic processes | other cellular processes | catabolic process	IEA	Publication:501796011|PMID:34562334  		11/14/2022 00:00:00
